exp_id,seed,model,method,status,created_at,started_at,completed_at,metrics,log_file,error_message,device,duration_seconds,eval_missing_rates,mim_train_missing_rates,timestamp,run_dir
seed80_lstm_baseline,80,lstm,baseline,completed,2026-03-08 02:37:04,,2026-03-08 04:36:16,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0071}, {""missing_rate"": 0.1, ""test_mae"": 0.0074}, {""missing_rate"": 0.2, ""test_mae"": 0.0084}, {""missing_rate"": 0.3, ""test_mae"": 0.0102}, {""missing_rate"": 0.4, ""test_mae"": 0.0134}, {""missing_rate"": 0.5, ""test_mae"": 0.0197}, {""missing_rate"": 0.6, ""test_mae"": 0.0287}, {""missing_rate"": 0.7, ""test_mae"": 0.0407}, {""missing_rate"": 0.8, ""test_mae"": 0.0557}, {""missing_rate"": 0.9, ""test_mae"": 0.0709}], ""test_mae_mean"": 0.02622, ""test_mae_max"": 0.0709, ""test_mae_min"": 0.0071, ""test_mae"": 0.0709, ""missing_rate"": 0.9}",experiments/logs/seed80_lstm_baseline.log,,,22.88382625579834,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed80_lstm_mim,80,lstm,mim,completed,2026-03-08 02:37:04,,2026-03-08 04:37:03,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0056}, {""missing_rate"": 0.1, ""test_mae"": 0.0056}, {""missing_rate"": 0.2, ""test_mae"": 0.0058}, {""missing_rate"": 0.3, ""test_mae"": 0.006}, {""missing_rate"": 0.4, ""test_mae"": 0.0063}, {""missing_rate"": 0.5, ""test_mae"": 0.007}, {""missing_rate"": 0.6, ""test_mae"": 0.0078}, {""missing_rate"": 0.7, ""test_mae"": 0.0099}, {""missing_rate"": 0.8, ""test_mae"": 0.0138}, {""missing_rate"": 0.9, ""test_mae"": 0.0238}], ""test_mae_mean"": 0.00916, ""test_mae_max"": 0.0238, ""test_mae_min"": 0.0056, ""test_mae"": 0.0238, ""missing_rate"": 0.9}",experiments/logs/seed80_lstm_mim.log,,,69.56130194664001,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed80_gru_baseline,80,gru,baseline,completed,2026-03-08 02:37:04,,2026-03-08 04:37:26,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0077}, {""missing_rate"": 0.1, ""test_mae"": 0.009}, {""missing_rate"": 0.2, ""test_mae"": 0.0104}, {""missing_rate"": 0.3, ""test_mae"": 0.0126}, {""missing_rate"": 0.4, ""test_mae"": 0.0154}, {""missing_rate"": 0.5, ""test_mae"": 0.0185}, {""missing_rate"": 0.6, ""test_mae"": 0.0221}, {""missing_rate"": 0.7, ""test_mae"": 0.0258}, {""missing_rate"": 0.8, ""test_mae"": 0.0296}, {""missing_rate"": 0.9, ""test_mae"": 0.0333}], ""test_mae_mean"": 0.01844, ""test_mae_max"": 0.0333, ""test_mae_min"": 0.0077, ""test_mae"": 0.0333, ""missing_rate"": 0.9}",experiments/logs/seed80_gru_baseline.log,,,20.65181589126587,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed80_gru_mim,80,gru,mim,completed,2026-03-08 02:37:04,,2026-03-08 04:37:51,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0054}, {""missing_rate"": 0.1, ""test_mae"": 0.0055}, {""missing_rate"": 0.2, ""test_mae"": 0.0057}, {""missing_rate"": 0.3, ""test_mae"": 0.006}, {""missing_rate"": 0.4, ""test_mae"": 0.0065}, {""missing_rate"": 0.5, ""test_mae"": 0.007}, {""missing_rate"": 0.6, ""test_mae"": 0.0079}, {""missing_rate"": 0.7, ""test_mae"": 0.0096}, {""missing_rate"": 0.8, ""test_mae"": 0.0128}, {""missing_rate"": 0.9, ""test_mae"": 0.0212}], ""test_mae_mean"": 0.00876, ""test_mae_max"": 0.0212, ""test_mae_min"": 0.0054, ""test_mae"": 0.0212, ""missing_rate"": 0.9}",experiments/logs/seed80_gru_mim.log,,,45.765331745147705,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed80_cnn1d_baseline,80,cnn1d,baseline,completed,2026-03-08 02:37:04,,2026-03-08 04:37:30,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0165}, {""missing_rate"": 0.1, ""test_mae"": 0.034}, {""missing_rate"": 0.2, ""test_mae"": 0.0446}, {""missing_rate"": 0.3, ""test_mae"": 0.0509}, {""missing_rate"": 0.4, ""test_mae"": 0.0535}, {""missing_rate"": 0.5, ""test_mae"": 0.0577}, {""missing_rate"": 0.6, ""test_mae"": 0.0618}, {""missing_rate"": 0.7, ""test_mae"": 0.0653}, {""missing_rate"": 0.8, ""test_mae"": 0.0683}, {""missing_rate"": 0.9, ""test_mae"": 0.0792}], ""test_mae_mean"": 0.053180000000000005, ""test_mae_max"": 0.0792, ""test_mae_min"": 0.0165, ""test_mae"": 0.0792, ""missing_rate"": 0.9}",experiments/logs/seed80_cnn1d_baseline.log,,,25.485509157180786,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed80_cnn1d_mim,80,cnn1d,mim,completed,2026-03-08 02:37:04,,2026-03-08 04:38:04,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0064}, {""missing_rate"": 0.1, ""test_mae"": 0.0066}, {""missing_rate"": 0.2, ""test_mae"": 0.0067}, {""missing_rate"": 0.3, ""test_mae"": 0.007}, {""missing_rate"": 0.4, ""test_mae"": 0.0074}, {""missing_rate"": 0.5, ""test_mae"": 0.0077}, {""missing_rate"": 0.6, ""test_mae"": 0.0084}, {""missing_rate"": 0.7, ""test_mae"": 0.0098}, {""missing_rate"": 0.8, ""test_mae"": 0.0122}, {""missing_rate"": 0.9, ""test_mae"": 0.0196}], ""test_mae_mean"": 0.00918, ""test_mae_max"": 0.0196, ""test_mae_min"": 0.0064, ""test_mae"": 0.0196, ""missing_rate"": 0.9}",experiments/logs/seed80_cnn1d_mim.log,,,58.91392803192139,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed81_mlp_baseline,81,mlp,baseline,completed,2026-03-08 02:37:04,,2026-03-08 04:38:21,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0254}, {""missing_rate"": 0.1, ""test_mae"": 0.0262}, {""missing_rate"": 0.2, ""test_mae"": 0.0269}, {""missing_rate"": 0.3, ""test_mae"": 0.0277}, {""missing_rate"": 0.4, ""test_mae"": 0.0298}, {""missing_rate"": 0.5, ""test_mae"": 0.0316}, {""missing_rate"": 0.6, ""test_mae"": 0.0345}, {""missing_rate"": 0.7, ""test_mae"": 0.0363}, {""missing_rate"": 0.8, ""test_mae"": 0.0375}, {""missing_rate"": 0.9, ""test_mae"": 0.0418}], ""test_mae_mean"": 0.03177, ""test_mae_max"": 0.0418, ""test_mae_min"": 0.0254, ""test_mae"": 0.0418, ""missing_rate"": 0.9}",experiments/logs/seed81_mlp_baseline.log,,,15.536606550216675,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed81_mlp_mim,81,mlp,mim,completed,2026-03-08 02:37:04,,2026-03-08 04:39:52,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0064}, {""missing_rate"": 0.1, ""test_mae"": 0.0068}, {""missing_rate"": 0.2, ""test_mae"": 0.0069}, {""missing_rate"": 0.3, ""test_mae"": 0.0072}, {""missing_rate"": 0.4, ""test_mae"": 0.0076}, {""missing_rate"": 0.5, ""test_mae"": 0.0083}, {""missing_rate"": 0.6, ""test_mae"": 0.0094}, {""missing_rate"": 0.7, ""test_mae"": 0.0111}, {""missing_rate"": 0.8, ""test_mae"": 0.0135}, {""missing_rate"": 0.9, ""test_mae"": 0.0225}], ""test_mae_mean"": 0.00997, ""test_mae_max"": 0.0225, ""test_mae_min"": 0.0064, ""test_mae"": 0.0225, ""missing_rate"": 0.9}",experiments/logs/seed81_mlp_mim.log,Process exited with code 1,,52.323328256607056,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed81_lstm_baseline,81,lstm,baseline,completed,2026-03-08 02:37:04,,2026-03-08 04:39:16,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0078}, {""missing_rate"": 0.1, ""test_mae"": 0.0082}, {""missing_rate"": 0.2, ""test_mae"": 0.0086}, {""missing_rate"": 0.3, ""test_mae"": 0.0094}, {""missing_rate"": 0.4, ""test_mae"": 0.0121}, {""missing_rate"": 0.5, ""test_mae"": 0.018}, {""missing_rate"": 0.6, ""test_mae"": 0.0291}, {""missing_rate"": 0.7, ""test_mae"": 0.0448}, {""missing_rate"": 0.8, ""test_mae"": 0.0648}, {""missing_rate"": 0.9, ""test_mae"": 0.0834}], ""test_mae_mean"": 0.02862, ""test_mae_max"": 0.0834, ""test_mae_min"": 0.0078, ""test_mae"": 0.0834, ""missing_rate"": 0.9}",experiments/logs/seed81_lstm_baseline.log,Process exited with code 1,,16.520561695098877,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed81_lstm_mim,81,lstm,mim,completed,2026-03-08 02:37:04,,2026-03-08 04:38:53,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0074}, {""missing_rate"": 0.1, ""test_mae"": 0.0073}, {""missing_rate"": 0.2, ""test_mae"": 0.0073}, {""missing_rate"": 0.3, ""test_mae"": 0.0073}, {""missing_rate"": 0.4, ""test_mae"": 0.0074}, {""missing_rate"": 0.5, ""test_mae"": 0.0077}, {""missing_rate"": 0.6, ""test_mae"": 0.0081}, {""missing_rate"": 0.7, ""test_mae"": 0.0092}, {""missing_rate"": 0.8, ""test_mae"": 0.0123}, {""missing_rate"": 0.9, ""test_mae"": 0.0213}], ""test_mae_mean"": 0.00953, ""test_mae_max"": 0.0213, ""test_mae_min"": 0.0073, ""test_mae"": 0.0213, ""missing_rate"": 0.9}",experiments/logs/seed81_lstm_mim.log,,,47.32507371902466,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed81_gru_baseline,81,gru,baseline,completed,2026-03-08 02:37:04,,2026-03-08 04:40:45,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0064}, {""missing_rate"": 0.1, ""test_mae"": 0.0079}, {""missing_rate"": 0.2, ""test_mae"": 0.0096}, {""missing_rate"": 0.3, ""test_mae"": 0.012}, {""missing_rate"": 0.4, ""test_mae"": 0.0148}, {""missing_rate"": 0.5, ""test_mae"": 0.0179}, {""missing_rate"": 0.6, ""test_mae"": 0.0215}, {""missing_rate"": 0.7, ""test_mae"": 0.0256}, {""missing_rate"": 0.8, ""test_mae"": 0.0297}, {""missing_rate"": 0.9, ""test_mae"": 0.0339}], ""test_mae_mean"": 0.017929999999999998, ""test_mae_max"": 0.0339, ""test_mae_min"": 0.0064, ""test_mae"": 0.0339, ""missing_rate"": 0.9}",experiments/logs/seed81_gru_baseline.log,Process exited with code 1,,14.57164454460144,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed81_gru_mim,81,gru,mim,completed,2026-03-08 02:37:04,,2026-03-08 04:40:24,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0085}, {""missing_rate"": 0.1, ""test_mae"": 0.0089}, {""missing_rate"": 0.2, ""test_mae"": 0.0094}, {""missing_rate"": 0.3, ""test_mae"": 0.01}, {""missing_rate"": 0.4, ""test_mae"": 0.0104}, {""missing_rate"": 0.5, ""test_mae"": 0.0112}, {""missing_rate"": 0.6, ""test_mae"": 0.0122}, {""missing_rate"": 0.7, ""test_mae"": 0.0147}, {""missing_rate"": 0.8, ""test_mae"": 0.0202}, {""missing_rate"": 0.9, ""test_mae"": 0.03}], ""test_mae_mean"": 0.013550000000000001, ""test_mae_max"": 0.03, ""test_mae_min"": 0.0085, ""test_mae"": 0.03, ""missing_rate"": 0.9}",experiments/logs/seed81_gru_mim.log,,,30.719808101654053,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed81_cnn1d_baseline,81,cnn1d,baseline,completed,2026-03-08 02:37:04,,2026-03-08 04:40:13,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0325}, {""missing_rate"": 0.1, ""test_mae"": 0.0475}, {""missing_rate"": 0.2, ""test_mae"": 0.0584}, {""missing_rate"": 0.3, ""test_mae"": 0.0646}, {""missing_rate"": 0.4, ""test_mae"": 0.0674}, {""missing_rate"": 0.5, ""test_mae"": 0.0737}, {""missing_rate"": 0.6, ""test_mae"": 0.0799}, {""missing_rate"": 0.7, ""test_mae"": 0.0858}, {""missing_rate"": 0.8, ""test_mae"": 0.0915}, {""missing_rate"": 0.9, ""test_mae"": 0.1069}], ""test_mae_mean"": 0.07082000000000001, ""test_mae_max"": 0.1069, ""test_mae_min"": 0.0325, ""test_mae"": 0.1069, ""missing_rate"": 0.9}",experiments/logs/seed81_cnn1d_baseline.log,,,19.041375160217285,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed81_cnn1d_mim,81,cnn1d,mim,completed,2026-03-08 02:37:04,,2026-03-08 04:41:39,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0069}, {""missing_rate"": 0.1, ""test_mae"": 0.0067}, {""missing_rate"": 0.2, ""test_mae"": 0.0067}, {""missing_rate"": 0.3, ""test_mae"": 0.0069}, {""missing_rate"": 0.4, ""test_mae"": 0.0071}, {""missing_rate"": 0.5, ""test_mae"": 0.0073}, {""missing_rate"": 0.6, ""test_mae"": 0.0082}, {""missing_rate"": 0.7, ""test_mae"": 0.0097}, {""missing_rate"": 0.8, ""test_mae"": 0.012}, {""missing_rate"": 0.9, ""test_mae"": 0.0191}], ""test_mae_mean"": 0.00906, ""test_mae_max"": 0.0191, ""test_mae_min"": 0.0067, ""test_mae"": 0.0191, ""missing_rate"": 0.9}",experiments/logs/seed81_cnn1d_mim.log,Process exited with code 1,,68.40958142280579,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed82_mlp_baseline,82,mlp,baseline,completed,2026-03-08 02:37:04,,2026-03-08 04:41:59,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0121}, {""missing_rate"": 0.1, ""test_mae"": 0.0137}, {""missing_rate"": 0.2, ""test_mae"": 0.0155}, {""missing_rate"": 0.3, ""test_mae"": 0.0175}, {""missing_rate"": 0.4, ""test_mae"": 0.0198}, {""missing_rate"": 0.5, ""test_mae"": 0.0221}, {""missing_rate"": 0.6, ""test_mae"": 0.0249}, {""missing_rate"": 0.7, ""test_mae"": 0.0281}, {""missing_rate"": 0.8, ""test_mae"": 0.0306}, {""missing_rate"": 0.9, ""test_mae"": 0.0343}], ""test_mae_mean"": 0.021859999999999997, ""test_mae_max"": 0.0343, ""test_mae_min"": 0.0121, ""test_mae"": 0.0343, ""missing_rate"": 0.9}",experiments/logs/seed82_mlp_baseline.log,,,18.135395050048828,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed82_mlp_mim,82,mlp,mim,completed,2026-03-08 02:37:04,,2026-03-08 04:42:34,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0066}, {""missing_rate"": 0.1, ""test_mae"": 0.0068}, {""missing_rate"": 0.2, ""test_mae"": 0.0071}, {""missing_rate"": 0.3, ""test_mae"": 0.0074}, {""missing_rate"": 0.4, ""test_mae"": 0.0076}, {""missing_rate"": 0.5, ""test_mae"": 0.0084}, {""missing_rate"": 0.6, ""test_mae"": 0.0095}, {""missing_rate"": 0.7, ""test_mae"": 0.011}, {""missing_rate"": 0.8, ""test_mae"": 0.0133}, {""missing_rate"": 0.9, ""test_mae"": 0.022}], ""test_mae_mean"": 0.00997, ""test_mae_max"": 0.022, ""test_mae_min"": 0.0066, ""test_mae"": 0.022, ""missing_rate"": 0.9}",experiments/logs/seed82_mlp_mim.log,,,53.03579807281494,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed82_lstm_baseline,82,lstm,baseline,completed,2026-03-08 02:37:04,,2026-03-08 04:42:55,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0069}, {""missing_rate"": 0.1, ""test_mae"": 0.0075}, {""missing_rate"": 0.2, ""test_mae"": 0.0083}, {""missing_rate"": 0.3, ""test_mae"": 0.0091}, {""missing_rate"": 0.4, ""test_mae"": 0.0107}, {""missing_rate"": 0.5, ""test_mae"": 0.013}, {""missing_rate"": 0.6, ""test_mae"": 0.0161}, {""missing_rate"": 0.7, ""test_mae"": 0.0208}, {""missing_rate"": 0.8, ""test_mae"": 0.0262}, {""missing_rate"": 0.9, ""test_mae"": 0.0338}], ""test_mae_mean"": 0.01524, ""test_mae_max"": 0.0338, ""test_mae_min"": 0.0069, ""test_mae"": 0.0338, ""missing_rate"": 0.9}",experiments/logs/seed82_lstm_baseline.log,Process exited with code 1,,15.010923624038696,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed82_lstm_mim,82,lstm,mim,completed,2026-03-08 02:37:04,,2026-03-08 04:43:46,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0061}, {""missing_rate"": 0.1, ""test_mae"": 0.0061}, {""missing_rate"": 0.2, ""test_mae"": 0.0062}, {""missing_rate"": 0.3, ""test_mae"": 0.0065}, {""missing_rate"": 0.4, ""test_mae"": 0.0071}, {""missing_rate"": 0.5, ""test_mae"": 0.0079}, {""missing_rate"": 0.6, ""test_mae"": 0.0088}, {""missing_rate"": 0.7, ""test_mae"": 0.0104}, {""missing_rate"": 0.8, ""test_mae"": 0.0136}, {""missing_rate"": 0.9, ""test_mae"": 0.0221}], ""test_mae_mean"": 0.009479999999999999, ""test_mae_max"": 0.0221, ""test_mae_min"": 0.0061, ""test_mae"": 0.0221, ""missing_rate"": 0.9}",experiments/logs/seed82_lstm_mim.log,Process exited with code 1,,65.89007139205933,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed82_gru_baseline,82,gru,baseline,completed,2026-03-08 02:37:04,,2026-03-08 04:44:07,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0076}, {""missing_rate"": 0.1, ""test_mae"": 0.0081}, {""missing_rate"": 0.2, ""test_mae"": 0.0092}, {""missing_rate"": 0.3, ""test_mae"": 0.0109}, {""missing_rate"": 0.4, ""test_mae"": 0.013}, {""missing_rate"": 0.5, ""test_mae"": 0.016}, {""missing_rate"": 0.6, ""test_mae"": 0.0195}, {""missing_rate"": 0.7, ""test_mae"": 0.0234}, {""missing_rate"": 0.8, ""test_mae"": 0.0279}, {""missing_rate"": 0.9, ""test_mae"": 0.0329}], ""test_mae_mean"": 0.01685, ""test_mae_max"": 0.0329, ""test_mae_min"": 0.0076, ""test_mae"": 0.0329, ""missing_rate"": 0.9}",experiments/logs/seed82_gru_baseline.log,,,19.088573217391968,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed82_gru_mim,82,gru,mim,completed,2026-03-08 02:37:04,,2026-03-08 04:44:31,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0075}, {""missing_rate"": 0.1, ""test_mae"": 0.0078}, {""missing_rate"": 0.2, ""test_mae"": 0.008}, {""missing_rate"": 0.3, ""test_mae"": 0.0082}, {""missing_rate"": 0.4, ""test_mae"": 0.0084}, {""missing_rate"": 0.5, ""test_mae"": 0.0084}, {""missing_rate"": 0.6, ""test_mae"": 0.0084}, {""missing_rate"": 0.7, ""test_mae"": 0.0092}, {""missing_rate"": 0.8, ""test_mae"": 0.0118}, {""missing_rate"": 0.9, ""test_mae"": 0.0191}], ""test_mae_mean"": 0.00968, ""test_mae_max"": 0.0191, ""test_mae_min"": 0.0075, ""test_mae"": 0.0191, ""missing_rate"": 0.9}",experiments/logs/seed82_gru_mim.log,,,43.10240459442139,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed82_cnn1d_baseline,82,cnn1d,baseline,completed,2026-03-08 02:37:04,,2026-03-08 04:44:56,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0301}, {""missing_rate"": 0.1, ""test_mae"": 0.0461}, {""missing_rate"": 0.2, ""test_mae"": 0.0587}, {""missing_rate"": 0.3, ""test_mae"": 0.0646}, {""missing_rate"": 0.4, ""test_mae"": 0.0677}, {""missing_rate"": 0.5, ""test_mae"": 0.0738}, {""missing_rate"": 0.6, ""test_mae"": 0.0788}, {""missing_rate"": 0.7, ""test_mae"": 0.0854}, {""missing_rate"": 0.8, ""test_mae"": 0.0918}, {""missing_rate"": 0.9, ""test_mae"": 0.1055}], ""test_mae_mean"": 0.07025, ""test_mae_max"": 0.1055, ""test_mae_min"": 0.0301, ""test_mae"": 0.1055, ""missing_rate"": 0.9}",experiments/logs/seed82_cnn1d_baseline.log,Process exited with code 1,,19.634483575820923,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed82_cnn1d_mim,82,cnn1d,mim,completed,2026-03-08 02:37:04,,2026-03-08 04:45:29,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0083}, {""missing_rate"": 0.1, ""test_mae"": 0.0075}, {""missing_rate"": 0.2, ""test_mae"": 0.0073}, {""missing_rate"": 0.3, ""test_mae"": 0.0072}, {""missing_rate"": 0.4, ""test_mae"": 0.0075}, {""missing_rate"": 0.5, ""test_mae"": 0.0078}, {""missing_rate"": 0.6, ""test_mae"": 0.0081}, {""missing_rate"": 0.7, ""test_mae"": 0.0088}, {""missing_rate"": 0.8, ""test_mae"": 0.0106}, {""missing_rate"": 0.9, ""test_mae"": 0.0158}], ""test_mae_mean"": 0.00889, ""test_mae_max"": 0.0158, ""test_mae_min"": 0.0072, ""test_mae"": 0.0158, ""missing_rate"": 0.9}",experiments/logs/seed82_cnn1d_mim.log,Process exited with code 1,,52.16354441642761,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed83_mlp_baseline,83,mlp,baseline,completed,2026-03-08 02:37:04,,2026-03-08 04:45:51,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.01}, {""missing_rate"": 0.1, ""test_mae"": 0.0114}, {""missing_rate"": 0.2, ""test_mae"": 0.0128}, {""missing_rate"": 0.3, ""test_mae"": 0.0146}, {""missing_rate"": 0.4, ""test_mae"": 0.0171}, {""missing_rate"": 0.5, ""test_mae"": 0.0198}, {""missing_rate"": 0.6, ""test_mae"": 0.0234}, {""missing_rate"": 0.7, ""test_mae"": 0.0268}, {""missing_rate"": 0.8, ""test_mae"": 0.0293}, {""missing_rate"": 0.9, ""test_mae"": 0.0333}], ""test_mae_mean"": 0.01985, ""test_mae_max"": 0.0333, ""test_mae_min"": 0.01, ""test_mae"": 0.0333, ""missing_rate"": 0.9}",experiments/logs/seed83_mlp_baseline.log,,,19.929957628250122,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed83_mlp_mim,83,mlp,mim,completed,2026-03-08 02:37:04,,2026-03-08 04:46:49,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0053}, {""missing_rate"": 0.1, ""test_mae"": 0.0055}, {""missing_rate"": 0.2, ""test_mae"": 0.006}, {""missing_rate"": 0.3, ""test_mae"": 0.0062}, {""missing_rate"": 0.4, ""test_mae"": 0.0066}, {""missing_rate"": 0.5, ""test_mae"": 0.0075}, {""missing_rate"": 0.6, ""test_mae"": 0.0086}, {""missing_rate"": 0.7, ""test_mae"": 0.0108}, {""missing_rate"": 0.8, ""test_mae"": 0.0135}, {""missing_rate"": 0.9, ""test_mae"": 0.0226}], ""test_mae_mean"": 0.009260000000000001, ""test_mae_max"": 0.0226, ""test_mae_min"": 0.0053, ""test_mae"": 0.0226, ""missing_rate"": 0.9}",experiments/logs/seed83_mlp_mim.log,,,77.91941142082214,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
